Unique Identifier,Body,Type,Other,Session,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
2019-04-29 Regular,City Council,Regular,,2019,2019-04-29,05:30 PM,completed,2355,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2355,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2054&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2054&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2005&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2005&Inline=True
2019-05-06 Regular,City Council,Regular,,2019,2019-05-06,05:30 PM,completed,2356,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2356,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2056&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2056&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2010&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2010&Inline=True
2019-05-13 Special,City Council,Special,,2019,2019-05-13,04:00 PM,completed,2428,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2428,,,,
2019-05-13 Regular,City Council,Regular,,2019,2019-05-13,05:30 PM,completed,2357,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2357,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2059&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2059&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2012&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2012&Inline=True
2019-05-20 Regular,City Council,Regular,,2019,2019-05-20,05:30 PM,completed,2358,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2358,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2061&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2061&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2017&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2017&Inline=True
2019-06-03 Regular,City Council,Regular,,2019,2019-06-03,05:30 PM,completed,2359,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2359,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2067&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2067&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2024&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2024&Inline=True
2019-06-10 Regular,City Council,Regular,,2019,2019-06-10,05:30 PM,completed,2360,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2360,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2068&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2068&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2028&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2028&Inline=True
2019-06-10 Special,City Council,Special,,2019,2019-06-10,06:30 PM,completed,2436,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2436,,,,
2019-06-12 Special,City Council,Special,,2019,2019-06-12,12:30 PM,completed,2452,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2452,,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2036&Inline=True
2019-06-17 Special,City Council,Special,,2019,2019-06-17,02:30 PM,completed,2457,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2457,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2072&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2072&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2082&Inline=True
2019-06-17 Regular,City Council,Regular,,2019,2019-06-17,05:30 PM,completed,2361,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2361,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2073&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2073&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2038&Inline=True
2019-06-24 Regular,City Council,Regular,,2019,2019-06-24,05:30 PM,completed,2362,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2362,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2077&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2077&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2039&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2039&Inline=True
2019-07-29 Special,City Council,Special,,2019,2019-07-29,05:30 PM,cancelled,2399,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2399,,,,
2019-07-30 Special,City Council,Special,,2019,2019-07-30,05:30 PM,completed,2478,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2478,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2092&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2092&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2048&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2048&Inline=True
2019-09-09 Regular,City Council,Regular,,2019,2019-09-09,05:30 PM,completed,2467,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2467,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2104&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2104&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2075&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2075&Inline=True
2019-09-09 Public Hearing,City Council,Public Hearing,,2019,2019-09-09,06:30 PM,completed,2462,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2462,,,,
2019-09-16 Regular,City Council,Regular,,2019,2019-09-16,05:30 PM,completed,2468,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2468,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2109&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2109&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2077&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2077&Inline=True
2019-09-18 Public Hearing,City Council,Public Hearing,,2019,2019-09-18,03:00 PM,completed,2510,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2510,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2106&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2106&Inline=True,,
2019-09-23 Regular,City Council,Regular,,2019,2019-09-23,05:30 PM,completed,2469,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2469,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2116&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2116&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2083&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2083&Inline=True
2019-10-07 Regular,City Council,Regular,,2019,2019-10-07,05:30 PM,completed,2470,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2470,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2121&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2121&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2098&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2098&Inline=True
2019-10-07 Public Hearing,City Council,Public Hearing,,2019,2019-10-07,06:30 PM,completed,2492,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2492,,,,
2019-10-21 Regular,City Council,Regular,,2019,2019-10-21,05:30 PM,completed,2520,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2520,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2129&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2129&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2103&Inline=True,
2019-10-28 Regular,City Council,Regular,,2019,2019-10-28,05:30 PM,completed,2521,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2521,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2134&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2134&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2109&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2109&Inline=True
2019-11-04 Regular,City Council,Regular,,2019,2019-11-04,05:30 PM,completed,2522,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2522,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2137&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2137&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2114&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2114&Inline=True
2019-11-18 Regular,City Council,Regular,,2019,2019-11-18,05:30 PM,completed,2523,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2523,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2146&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2146&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2120&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2120&Inline=True
2019-11-25 Regular,City Council,Regular,,2019,2019-11-25,05:30 PM,completed,2524,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2524,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2150&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2150&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2124&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2124&Inline=True
2019-11-26 Special,City Council,Special,,2019,2019-11-26,05:00 PM,completed,2573,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2573,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2154&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2154&Inline=True,,
2019-12-02 Roundtable,City Council,Roundtable,,2019,2019-12-02,05:30 PM,completed,2529,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2529,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2155&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2155&Inline=True,,
2019-12-09 Regular,City Council,Regular,,2019,2019-12-09,05:30 PM,completed,2525,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2525,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2156&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2156&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2133&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2133&Inline=True
2019-12-16 Regular,City Council,Regular,,2019,2019-12-16,05:30 PM,completed,2526,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2526,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2164&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2164&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2140&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2140&Inline=True
2019-12-23 Regular,City Council,Regular,,2019,2019-12-23,05:30 PM,cancelled,2527,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2527,,,,
2019-12-30 Regular,City Council,Regular,,2019,2019-12-30,05:30 PM,cancelled,2528,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2528,,,,
